category,prompt,ground_truth,prediction,judge_score,judge_raw,f1_score,substring_accuracy
indigenous_peoples,imagen de Ava guaraníes es,"Jujuy, pueblo Ava Guaraní - comunidad Taperiguá (7742405072).jpg","La imagen de Ava Guarani es una imagen religiosa de una joven mujer que se asocia con la religión guaraní, que es una religión tradicional de los pueblos indígenas del Paraguay y partes de Argentina, Bolivia y Brasil. Ava Guarani es una deidad femenina que se cree que es la protectora de la naturaleza, la fertilidad y la vida.

La imagen de Ava Guarani a menudo se describe como una mujer joven, hermosa y poderosa, con cabello largo y suelto, y una sonrisa radiante. A menudo se la representa con elementos de la naturaleza, como flores, hojas y frutas, y a veces con un bebé en brazos, simbolizando su papel como protectora de la vida y la fertilidad.

En la religión guaraní, Ava Guarani se cree que es una de las más importantes deidades del",0,"{""score"": 0}",0.028169014084507043,0
indigenous_peoples,categoría principal del tema de Selknam es,Categoría:Selknam,"La categoría principal del tema de Selknam se refiere a la cultura y la historia de los Selk'nam, un pueblo indígena que habitaba en la isla de Tierra del Fuego, en la región de Magallanes y la Antártida Chilena, Chile, y en la provincia de Santa Cruz, Argentina. 

La categoría principal del tema de Selknam se puede dividir en varias subcategorías, como:

- Cultura y tradiciones: se refiere a la forma de vida, creencias y costumbres de los Selknam antes de la colonización europea.
- Historia: se refiere a la historia de la llegada de los europeos y la colonización de la región, y las consecuencias que tuvo en la población Selknam.
- Idioma: se refiere al idioma que hablaban los Selknam, que es",0,"{""score"": 0}",0.0,0
indigenous_peoples,bandera de Selknam es,bandera del pueblo selk'nam,"La bandera de los Selk'nam es la bandera oficial del pueblo indígena Selk'nam, que habita en la isla de Navarino, en la Patagonia chilena. La bandera está compuesta por tres franjas horizontales de igual ancho, con colores de arriba a abajo:

* Azul claro
* Amarillo
* Rojo

Estos colores tienen un significado simbólico para los Selk'nam:

* El azul claro representa el cielo y el agua.
* El amarillo representa el sol y la luz.
* El rojo representa la tierra y la vida.

Es importante destacar que la bandera de los Selk'nam es una expresión de la identidad y la cultura de este pueblo indígena, y su diseño y significado están basados en sus creencias y tradiciones.",1,"{""score"": 1}",0.06837606837606837,0
indigenous_peoples,"lenguas habladas, escritas o signadas de Chanés es",guaraní oriental boliviano,"La lengua de los chanés es una lengua extinta que se hablaba en la península ibérica, específicamente en la región de la actual provincia de Huelva, en la comunidad autónoma de Andalucía, España. Se cree que era una lengua preindoeuropea que se hablaba en la antigüedad, antes de la llegada de los romanos a la península ibérica.

La lengua chané se conoce a través de varios hallazgos arqueológicos y epigráficos, como inscripciones en piedra y cerámica. Estos hallazgos sugieren que la lengua chané era una lengua compleja con una gramática y un vocabulario propios.

Aunque no hay mucha información disponible sobre la lengua chané, se cree que pertenecía a la familia lingüística de las lenguas paleohisp",0,"{""score"": 0}",0.0,0
indigenous_peoples,"lenguas habladas, escritas o signadas de Chanés es",español,"La lengua de los chanés es el idioma chaní, que es una lengua uto-azteca hablada por los chanés, un pueblo indígena que vive en el norte de México, específicamente en el estado de Chihuahua. El chaní es una lengua que pertenece al grupo de las lenguas uto-aztecas, que también incluye lenguas como el huichol, el totonaco y el nahuatl.

El chaní es una lengua en peligro de extinción, ya que solo se habla en una zona geográfica limitada y la mayoría de los hablantes son ancianos. Según algunas estimaciones, solo quedan unos 2.000 hablantes de chaní en México.

El chaní tiene una escritura propia, que se basa en el alfabeto latino, pero con algunas adaptaciones y sí",0,"{""score"": 0}",0.0,0
dances,imagen de chacarera es,Chacarera1.jpg,"La chacarera es un género musical tradicional argentino que se originó en la región de Cuyo, específicamente en la provincia de Mendoza. La chacarera se caracteriza por sus ritmos y melodías alegres y animadas, y es una de las expresiones musicales más populares en Argentina y Uruguay.

La chacarera se basa en la tradición de las milongas y las tonadas, y su origen se remonta a la época colonial. La música se interpreta con instrumentos tradicionales como la guitarra, el bandoneón y la quena, entre otros.

Algunos de los elementos característicos de la chacarera incluyen:

- Ritmos rápidos y alegres
- Melodías simples y memorables
- Letras que suelen ser simples y directas
- Instrumentos tradicionales como la guitarra y el bandoneón
- Ba",0,"{""score"": 0}",0.0,0
dances,Discogs style ID de chacarera es,chacarera,"Una buena pregunta sobre música tradicional argentina.

Una posible respuesta podría ser:

- Artista: Juan Carlos ""Juancho"" Calderón
- Álbum: ""Juancho en vivo""
- Fecha de lanzamiento: 1977
- Género: Chacarera
- País: Argentina
- Sello: RCA

Sin embargo, no tengo más información sobre un álbum específico con el estilo de ID que mencionas. ¿Podrías proporcionarme más contexto o detalles sobre el álbum que buscas?",0,"{""score"": 0}",0.03333333333333333,1
dances,ID de género musical en Rate Your Music de chacarera es,chacarera,No tengo acceso a la base de datos actualizada de Rate Your Music.,0,"{""score"": 0}",0.0,0
dances,nombre en la lengua nativa de chacarera es,chacarera,"La ""chacarera"" es un estilo de música y baile tradicional de la región de Cuyo, en el norte de la Argentina. El nombre en la lengua nativa del pueblo que la practica es ""chacarera"" en sí misma, ya que se refiere a una danza y un estilo de música que es originario de la región de Cuyo, específicamente de la provincia de San Juan y Mendoza.

Sin embargo, si te refieres a la lengua nativa de los pueblos indígenas de la región, como los comechingones, los huarpes o los calchaquíes, es posible que el nombre de la chacarera se refiera a la danza o al estilo de música en una de las siguientes lenguas:

* En quechua, la lengua de los incas, el nombre de la chacarera podría ser ""ch'ak",0,"{""score"": 0}",0.015384615384615384,1
dances,identificador de la Gran Enciclopedia Catalana de chacarera es,chacarera,"Lo siento, pero no tengo información sobre un artículo específico en la Gran Enciclopedia Catalana con el título ""chacarera"". La Gran Enciclopedia Catalana es una enciclopedia en línea que cubre una amplia gama de temas relacionados con Cataluña y la cultura catalana. Es posible que la palabra ""chacarera"" se refiera a algo específico de la cultura catalana, pero no tengo información sobre un artículo con ese título.

Sin embargo, puedo sugerirte algunas posibilidades:

1. Chacarera es un baile tradicional argentino y uruguayo que se baila en las fiestas y celebraciones. Es posible que la Gran Enciclopedia Catalana tenga un artículo sobre este baile.
2. Chacarera también puede referirse a una región geográfica en Argentina, específicamente en la provincia de Tucumán. Es posible que la Gran Encic",0,"{""score"": 0}",0.015748031496062992,1
dances,forma artística de El viento duende es,chacarera,"La forma artística de ""El viento duende"" es la pintura.",0,"{""score"": 0}",0.0,0
