category,prompt,ground_truth,prediction,judge_score,judge_raw,f1_score,substring_accuracy
dances,subclase de de marinera es,música criolla,"Una subclase de la marinería es una categoría más específica dentro de la marinería que se enfoca en la construcción, mantenimiento y operación de embarcaciones de diferentes tipos. A continuación, te presento algunas subclases de la marinería:

1. **Marinería naval**: Se refiere a la construcción, mantenimiento y operación de buques de guerra y buques civiles, como barcos de pasajeros, cruceros y petroleros.
2. **Marinería de recreo**: Se enfoca en la construcción, mantenimiento y operación de embarcaciones de recreo, como yates, lanchas y barcos de pesca deportiva.
3. **Marinería pesquera**: Se refiere a la construcción, mantenimiento y operación de embarcaciones de pesca, como barcos de arrastre, barcos de cerco y barcos",0,"{""score"": 0}",0.0,0
dances,subclase de de vals peruano es,música criolla,"La danza del vals peruano es un estilo de baile tradicional de Perú que se caracteriza por su ritmo lento y elegante. A continuación, te presento algunas características y subclases de la danza del vals peruano:

**Subclases del vals peruano:**

1. **Vals criollo**: Es el estilo más popular y conocido de la danza del vals peruano. Se caracteriza por su ritmo lento y elegante, y se baila con una gran pasión y emoción.
2. **Vals chino**: Es un estilo de vals que se originó en la comunidad china en Perú y se caracteriza por sus movimientos rápidos y dinámicos.
3. **Vals criollo serrano**: Es una variante del vals criollo que se baila en las sierras del Perú, caracterizada por sus movimientos más lentos y elegantes.
4. **Vals",0,"{""score"": 0}",0.0,0
dances,subclase de de Tondero es,música criolla,"La familia Tondero es una familia de árboles y arbustos de la subfamilia Sapotoideae, dentro de la familia Sapotaceae. La subclase de la familia Tondero no está claramente definida, pero se puede considerar que pertenece a la siguiente clasificación:

- Reino: Plantae
 - Clase: Magnoliopsida
  - Orden: Ericales
   - Familia: Sapotaceae
    - Subfamilia: Sapotoideae
     - Tribu: Mimusopeae
      - Género: Tondero (Pouteria spp.)

La familia Tondero incluye varios géneros, como Pouteria, con especies como Pouteria caimito, Pouteria sapota, entre otras. Estos árboles y arbustos se caracterizan por sus frutos comestibles y sus maderas duras y resistentes",0,"{""score"": 0}",0.0,0
dances,subclase de de Festejo es,música criolla,"Una subclase de ""Festejo"" podría ser:

1. **Festejo Romántico**: un tipo de festejo que se caracteriza por ser emotivo y apasionado, generalmente asociado con la celebración de un amor o una relación especial.

2. **Festejo de Cumpleaños**: un tipo de festejo que se realiza para celebrar el cumpleaños de alguien, generalmente con amigos y familiares.

3. **Festejo de Año Nuevo**: un tipo de festejo que se realiza para celebrar el inicio de un nuevo año, generalmente con música, comida y bebida.

4. **Festejo de Navidad**: un tipo de festejo que se realiza para celebrar la Navidad, generalmente con la familia y amigos.

5. **Festejo de Graduación**: un tipo de festejo que se realiza para celebrar la graduación de alguien",0,"{""score"": 0}",0.01652892561983471,0
dances,Discogs style ID de música criolla es,música+criolla,"La música criolla es un género musical tradicional de Perú, que se originó en el siglo XVIII y se caracteriza por su fusión de ritmos y estilos musicales de diferentes culturas, como el español, el africano y el indígena.

Aquí te presento algunos ejemplos de artistas y grupos de música criolla que podrían tener un ID de Discogs:

1. **Los Mirlos**: Un grupo de música criolla peruana fundado en 1968, conocido por sus canciones como ""El Cóndor Pasa"" y ""La Pollera Colorá"".
2. **Los Shain's**: Un grupo de música criolla peruana fundado en 1970, conocido por sus canciones como ""La Puerta Negra"" y ""El Pescador"".
3. **Los Diplomáticos de la Música Ligera**: Un grupo de música criolla",0,"{""score"": 0}",0.0,0
dances,subclase de de polca criolla es,música criolla,"La polca criolla es un estilo de música y baile tradicional de Argentina y Uruguay. A continuación, te menciono algunas subclases de polca criolla:

1. **Polca criolla uruguaya**: Es una de las variantes más conocidas de la polca criolla, caracterizada por su ritmo rápido y alegre. Se baila con un ritmo de 2/4 y se destaca por su complejidad en los pasos.
2. **Polca gaucha**: Es una variante de la polca criolla que se baila en la región de Cuyo, en Argentina. Se caracteriza por ser un poco más lenta que la polca criolla uruguaya y tener un ritmo más suave.
3. **Polca criolla argentina**: Es una variante de la polca criolla que se baila en la región de Buenos Aires, en Argentina. Se",1,"{""score"": 1}",0.031746031746031744,0
dances,categoría principal del tema de folclore de Argentina es,Categoría:Música folclórica de Argentina,"La categoría principal del tema de folclore de Argentina es la ""tradición gauchesca"". El folclore argentino se caracteriza por sus raíces criollas, es decir, la cultura y tradiciones de los primeros colonizadores españoles y los indígenas que habitaban el territorio argentino antes de la llegada de los europeos.

La tradición gauchesca es una de las características más destacadas del folclore argentino y se refiere a la vida y costumbres de los gauchos, que eran los vaqueros y pastores que habitaban en las pampas y llanuras del norte de la región. Los gauchos eran conocidos por su habilidad con las armas, su destreza en la equitación y su amor por la poesía y la música.

Algunos de los elementos que se incluyen en la categoría del",0,"{""score"": 0}",0.031007751937984496,0
dances,historia de folclore de Argentina es,historia de la música folklórica de Argentina,"El folclore de Argentina es una rica y variada tradición que refleja la diversidad cultural y étnica del país. A continuación, te presento algunos aspectos destacados de la historia del folclore argentino:

**Orígenes indígenas**

La historia del folclore argentino comienza con las culturas indígenas que habitaban el territorio antes de la llegada de los europeos. Las tribus mapuche, que habitaban en el sur del país, y los tehuelches, que habitaban en el sur y oeste, tenían sus propias tradiciones y creencias. La música y la danza eran fundamentales en estas culturas, y se utilizaban para celebrar rituales y ceremonias.

**Influencia española**

Con la llegada de los españoles, la cultura indígena fue influenciada por la cultura europea. La música y",0,"{""score"": 0}",0.09523809523809523,0
dances,lista del elemento de folclore de Argentina es,Anexo:Estilos musicales folclóricos de Argentina,"Algunos elementos del folclore de Argentina son:

1.  **El Cuero de Cuero**: Un personaje que se dice que es un hombre con un cuero como cabeza y cuerpo, que se cree que es un espíritu del viento o la tormenta.
2.  **La Llorona**: Una leyenda sobre una mujer que se suicidó en un río y ahora se dice que aparece llorando en los ríos y lagos de Argentina.
3.  **El Chupacabra**: Un criatura legendaria que se dice que bebe la sangre de animales, especialmente ovejas y cabras.
4.  **El Curupaya**: Un espíritu maligno que se cree que se manifiesta en la forma de un hombre con una gran cabeza y ojos brillantes.
5.  **La Difunta Correa**: Una leyenda sobre una mujer que m",0,"{""score"": 0}",0.03125000000000001,0
dances,subclase de de estilo es,folclore de Argentina,"Un estilo es una forma de expresión artística que se caracteriza por una serie de características estéticas y técnicas que se repiten en una obra o un conjunto de obras. A continuación, te presento algunas subclases de estilo que se pueden encontrar en la historia del arte:

1. **Barroco**: Este estilo se caracteriza por la exuberancia y la complejidad en la ornamentación, la luz y la sombra, y la representación de figuras y escenas religiosas. Fue popular en Europa en el siglo XVII.

2. **Rococó**: Un estilo que se desarrolló en Europa en el siglo XVIII, caracterizado por la elegancia y la refinación en la ornamentación, la curvatura y la línea suave.

3. **Neoclásico**: Este estilo se inspira en la antigua Grecia y Roma, y se caracteriza por la simplic",0,"{""score"": 0}",0.015037593984962405,0
dances,subclase de de chamamé es,música litoraleña,"El chamamé es un estilo musical y de baile tradicional argentino que se originó en el norte de la provincia de Santa Fe y se extiende a la provincia de Corrientes y parte de Entre Ríos. A continuación, te presento algunas subclases del chamamé:

1. **Chamamé salteño**: Es una variante del chamamé que se originó en la provincia de Salta y se caracteriza por su ritmo rápido y alegre. Se baila con pasos rápidos y saltos, y se acompaña con instrumentos como la guitarra, el bandoneón y la flauta.
2. **Chamamé santafesino**: Es la variante más popular y conocida del chamamé, originaria de la provincia de Santa Fe. Se caracteriza por su ritmo más lento y melancólico que el chamamé salteño",0,"{""score"": 0}",0.0,0
dances,categoría principal del tema de música litoraleña es,Categoría:Música litoraleña,"La categoría principal del tema de música litoral es la música folklórica y tradicional de las regiones costeras de América Latina, especialmente en países como Argentina, Uruguay y Brasil. Sin embargo, si tuviera que especificar una categoría más específica, podría ser la música gaucho o la música criolla.

La música litoral se caracteriza por sus ritmos y estilos musicales autóctonos, como el tango, el candombe, el chamarrita, el candombe y el milonga, entre otros. Estos estilos musicales suelen ser acompañados por instrumentos tradicionales como el bandoneón, el violín, la guitarra y el bombo.

En Argentina, la música litoral es una expresión cultural importante de la región pampeana y es característica de la identidad gaucho. En Uruguay, la música litoral es una mez",0,"{""score"": 0}",0.0,0
dances,subclase de de Rasguido doble es,música litoraleña,"Un Rasguido Doble es un patrón de diseño de programación que se utiliza para crear objetos que pueden tener múltiples implementaciones para una misma interfaz. A continuación, te presento un ejemplo de cómo crear una subclase de Rasguido Doble en Python:

```python
# Interfaz de la estrategia
from abc import ABC, abstractmethod

class Estrategia(ABC):
    @abstractmethod
    def realizar_accion(self):
        pass

# Implementación concreta de la estrategia
class Estrategia1(Estrategia):
    def realizar_accion(self):
        print(""Ejecutando estrategia 1"")

# Implementación concreta de la estrategia
class Estrategia2(Estrategia):
    def realizar_accion(self):
        print(""Ejecutando estrategia 2"")

# Clase que utiliza el Rasguido Doble
class",0,"{""score"": 0}",0.0,0
dances,imagen de tango argentino es,Tango BuenosAires.jpg,"La imagen del tango argentino es una de las más icónicas y reconocibles de la cultura argentina y uruguaya. A continuación, te presento algunas de las características que la definen:

1. **Movimiento sensual y pasional**: El tango argentino se caracteriza por sus movimientos lentos y sensuales, que evocan una profunda conexión emocional entre los bailarines. La pasión y la intensidad de la música se reflejan en los movimientos de los bailarines, que parecen estar en una constante tensión y liberación.
2. **Ropa y accesorios**: La ropa y los accesorios del tango argentino son una parte importante de su imagen. Los hombres suelen llevar un traje negro, una camisa blanca y un pañuelo en la cabeza, mientras que las mujeres lucen un vestido largo y elegante, a menudo con",0,"{""score"": 0}",0.015384615384615385,0
dances,imagen de tango argentino es,Tango Porteño.jpg,"La imagen del tango argentino es una expresión cultural icónica que refleja la pasión, la sensualidad y la elegancia de la música y el baile tradicional argentino. Algunas características que definen la imagen del tango argentino incluyen:

1. **La pareja**: El tango argentino es un baile de pareja, donde dos personas bailan juntas, generalmente un hombre y una mujer. La relación entre ellos es fundamental en la expresión del baile.

2. **La pasión y la sensualidad**: El tango argentino es conocido por su intensidad emocional y su carga sensual. Los bailarines se mueven con pasión y devoción, creando una conexión profunda entre ellos.

3. **La elegancia y la sofisticación**: A pesar de su intensidad, el tango argentino también es conocido por su elegancia y sofisticación. Los bail",0,"{""score"": 0}",0.015503875968992248,0
dances,categoría principal del tema de chamamé es,Categoría:Chamamé,"La categoría principal del tema de chamamé es la música folklórica argentina, específicamente la música de la región del noreste argentino, que se caracteriza por ser una mezcla de ritmos y estilos musicales de la tradición gauchesca y criolla.",1,"{""score"": 1}",0.0,0
dances,imagen de chamamé es,"2015-01-24, Corrientes. Nini Flores en la 25.ª Fiesta Nacional del Chamamé.jpg","El chamamé es un género musical y de baile tradicional de la región de Corrientes, en el noreste de la Argentina. Es una fusión de la música gauchesca con el candombe y el tango, y se caracteriza por su ritmo rápido y alegre.

La música chamamé se originó en la región de Corrientes en el siglo XIX, donde se fusionaron las tradiciones musicales de los gauchos con las influencias africanas y europeas. El género se popularizó en la década de 1920 y 1930, y desde entonces ha sido una parte importante de la cultura popular argentina.

El baile de chamamé es característico por su movimiento rápido y dinámico, que combina pasos de danza con movimientos de caderas y brazos. Los bailarines suelen usar ropa tradicional,",0,"{""score"": 0}",0.044117647058823525,0
dances,video de marinera es,Marinera y caballo de paso Perú.webm,"El video de ""Marinera"" puede referirse a varios temas, pero aquí te presento algunas posibles interpretaciones:

1. **Video musical**: Es posible que estés refiriéndote a un video musical de una canción llamada ""Marinera"", que es un género musical tradicional de la región del Perú. La marinera es una danza y un estilo musical que se originó en el Perú en el siglo XIX y se caracteriza por su ritmo rápido y alegre. El video musical podría ser una interpretación de una canción marinera, con imágenes de baile y música tradicional peruana.
2. **Canción de Chabuco**: ""Marinera"" es una canción del artista peruano Chabuco, un grupo de música folclórica peruana. La canción es una interpretación de la marinera, con un ritmo alegre y una",1,"{""score"": 1}",0.046511627906976744,0
dances,estatus patrimonial de marinera es,Patrimonio Cultural de la Nación,"El estatus patrimonial de la Marinera es un tema complejo y multifacético que abarca aspectos culturales, históricos y sociales. A continuación, te presento una visión general sobre el estatus patrimonial de la Marinera:

**Patrimonio cultural**

La Marinera es un estilo de baile tradicional de la región del Perú, específicamente de la costa norte, que se remonta a la época colonial. Es considerada una expresión cultural importante de la identidad peruana y ha sido declarada Patrimonio Cultural de la Nación por el Estado peruano.

**Declaraciones de patrimonio**

La Marinera ha sido declarada Patrimonio Cultural de la Nación por el Estado peruano en virtud de la Ley N° 28296, publicada en el Diario Oficial El Peruano el 27 de junio de 2004. Esta ley recon",1,"{""score"": 1}",0.078125,1
dances,categoría en Commons de zamacueca es,Zamacueca,"La categoría en Commons de Wikimedia relacionada con la zamacueca es ""Zamacueca"".",1,"{""score"": 1}",0.15384615384615385,1
dances,ID de género musical en Rate Your Music de zamacueca es,zamacueca,"No tengo acceso a la información actualizada en tiempo real, pero puedo darte la información que tengo disponible hasta la fecha de corte de mi conocimiento (diciembre de 2023).

Según mi información, en Rate Your Music, el género musical de ""zamacueca"" se clasifica como ""Folk"". La zamacueca es un estilo musical tradicional de Chile y Perú, conocido por sus ritmos y melodías alegres y emotivas. Es un género que se originó en la región andina y se caracteriza por la fusión de elementos indígenas y europeos.

Si deseas obtener información actualizada o verificar la clasificación en Rate Your Music, te recomiendo que visites la página web directamente y busques la información sobre ""zamacueca"".",0,"{""score"": 0}",0.017543859649122806,1
