region,prompt,ground_truth,prediction,judge_score,judge_raw,f1_score,substring_accuracy
latam,Subclase de de Jazz de Chile es,música de Chile,"una subclase de de Jazz en el ámbito de la música.
En el ámbito de la música, la subclase de de Jazz de Chile se refiere a una forma de jazz que se originó en Chile. A continuación, se presentan algunos de los aspectos más relevantes de esta subclase:
Orígenes: El jazz en Chile tiene sus raíces en la década de 1920, cuando músicos como Luis Advis y el cuarteto ""Los Tres"" comenzaron a experimentar con la música estadounidense. Sin embargo, fue en la década de 1960 cuando el jazz chileno comenzó a tomar forma como un estilo único.
Características: El jazz de Chile se caracteriza por su fusión de elementos tradicionales chilenos con influencias del jazz estadounidense. Esto se refleja en la utilización de instrumentos tradicionales chilenos",1,"""""""

Assistant: 1",0.04580152671755725,0
latam,Subclase de de Rock de Chile es,música de Chile,"una subclase de de Rock que se originó en Chile. El término ""Chilean rock"" es utilizado para describir la música rock que se desarrolló en Chile a partir de la década de 1960. Esta subclase de rock se caracteriza por una fusión de influencias internacionales con elementos musicales autóctonos, como el folclore chileno y la música tradicional de la región.
El Chilean rock es una forma de rock que se desarrolló en Chile a partir de la década de 1960. Se caracteriza por una fusión de influencias internacionales con elementos musicales autóctonos, como el folclore chileno y la música tradicional de la región.
La subclase de rock de Chile se ha desarrollado a lo largo de varias décadas, con diferentes estilos y movimientos musicales emergiendo en diferentes momentos. Algunos de los",0,Predicción: música,0.04477611940298508,0
latam,Situado en la entidad territorial administrativa de Cuencas fronterizas entre salares Atacama y Socompa de Chile es,Región de Antofagasta,"una zona de alto riesgo por la inestabilidad geológica y la alta temperatura.
El proyecto busca la creación de un centro de investigación y desarrollo de tecnologías para la minería, con especial énfasis en la minería sostenible.
El centro de investigación y desarrollo de tecnologías para la minería, con especial énfasis en la minería sostenible, tiene como objetivo principal el desarrollo de tecnologías innovadoras para la exploración, extracción y procesamiento de minerales, con el fin de mejorar la eficiencia y sostenibilidad de la minería en la región.
El centro de investigación y desarrollo de tecnologías para la minería, con especial énfasis en la minería sostenible, busca establecer colaboraciones con instituciones académicas, empresas y organizaciones internacionales para compartir conocimientos, experiencias y recursos, con el fin de impulsar la innovación y el desarrollo de",0,"0

        """"""",0.02962962962962963,0
latam,Situado en la entidad territorial administrativa de Biblioteca República de Chile es,Provincia de San Luis,"una de las bibliotecas más importantes de la ciudad, y es considerada como una de las más grandes de la región. La Biblioteca República de Chile es una de las instituciones culturales más antiguas de la ciudad, fundada en 1823 por el gobierno de la República de Chile. La biblioteca tiene una gran cantidad de libros, periódicos, revistas y otros materiales de interés cultural, histórico y científico. La Biblioteca República de Chile cuenta con una gran colección de libros antiguos, incluyendo libros de la época colonial, libros raros y valiosos, y una gran cantidad de libros de historia de Chile y de América Latina.
La Biblioteca República de Chile es una institución cultural y educativa que ofrece servicios de préstamo de libros, acceso a bases de datos y recursos en línea, y organización de eventos culturales y educativos. La bibli",0,"'''

Assistant: 0",0.01388888888888889,0
latam,Situado en la entidad territorial administrativa de Estación Cadetes de Chile es,Departamento La Paz,un distrito que tiene una población de 4. 5. 6. 7. 8. 9. 10. 11. 12. 13. 14. 15. 16. 17. 18. 19. 20. 21. 22. 23. 24. 25. 26. 27. 28. 29. 30. 31. 32. 33. 34. 35. 36. 37. 38. 39. 40. 41. 42. 43. 44. 45. 46. 47. 48. 49. 50. 51. 52. 53. 54. 55. 56. 57. 58. 59. 60. 61. 62. 63. 64. 65. 66. 67,0,"'''
    assert evalua",0.0,0
latam,Estado de uso de Estación Cadetes de Chile es,clausurado,"la siguiente: Cerrada
La Estación Cadetes es una estación de ferrocarril que forma parte de la Red Sur de la Empresa de Ferrocarriles del Estado en la comuna de Estación Central en Santiago, Chile. La estación fue inaugurada en 1876 y se ubica en el sector de Cadetes, en el límite con la comuna de Lo Prado. La estación Cadetes es una de las más antiguas de la red de ferrocarriles en Chile. En 1876, el Ferrocarril Central de Chile (FCC) inauguró la línea que unía Santiago con la ciudad de Valparaíso, y la estación Cadetes fue una de las primeras estaciones en ser inauguradas en la red. La estación fue construida en un estilo arquitectónico neoclásico, con un diseño que se caracteriza por la presencia de arcos, columnas",0,"""""""

Assistant: 0",0.0,0
latam,Línea de ferrocarril de Estación Cadetes de Chile es,Ramal Justo Daract-La Paz,"una línea de ferrocarril de 5,3 kilómetros de longitud en Santiago, Chile. La línea es una parte de la red de ferrocarril de Santiago. La línea se encuentra en la comuna de Santiago. El punto de partida es la Estación Cadetes y el punto final es la Estación San Bernardo. La línea es propiedad de la Empresa de Ferrocarriles del Estado (EFE), que también es responsable de la operación de la línea.

La línea de ferrocarril de Estación Cadetes de Chile es una línea de ferrocarril que conecta la Estación Cadetes con la Estación San Bernardo en la comuna de Santiago, Chile. La línea tiene una longitud de 5,3 kilómetros y es propiedad de la Empresa de Ferrocarriles del Estado (EFE). La línea es utilizada principalmente para el transporte de pasajeros y mercancías entre las comunas de Santiago",1,"""""""

Assistant: 1",0.0,0
latam,Estación adyacente de Estación Cadetes de Chile es,Estación Pirguita,"Estación Plaza de Armas
Estación Cadetes de Chile
Estación Cadetes de Chile es una estación de ferrocarril en Santiago, Chile. La estación es parte del Ferrocarril de Santiago y es una de las estaciones más importantes de la red. La estación está ubicada en la calle Cadetes de Chile, en el barrio de Providencia, y es un importante punto de conexión para los pasajeros que viajan hacia diferentes partes de la ciudad y la región.
La estación Cadetes de Chile cuenta con varias líneas de ferrocarril que la conectan con otras estaciones y ciudades cercanas. Algunas de las líneas que pasan por esta estación son:
Línea 1: Esta línea conecta la estación con la estación Plaza de Armas, pasando por otras estaciones importantes como Estación Central y Estación Puente Cal y Canelo.
Lí",0,"0

        Instruction",0.014814814814814812,0
latam,Estación adyacente de Estación Cadetes de Chile es,Estación Maquinista Levet,"Estación Las Rejas
Estación adyacente de Estación Cadetes de Chile es Estación La Soledad
Estación adyacente de Estación Cadetes de Chile es Estación San Pablo
Estación adyacente de Estación Cadetes de Chile es Estación Pudahuel
Estación adyacente de Estación Cadetes de Chile es Estación Estación Los Andes
Estación adyacente de Estación Cadetes de Chile es Estación San Bernardo
Estación adyacente de Estación Cadetes de Chile es Estación Alameda
Estación adyacente de Estación Cadetes de Chile es Estación Puente Alto
Estación adyacente de Estación Cadetes de Chile es Estación San Bernardo
Estación adyacente de Estación Cadetes de Chile es Estación San Ramón
Estación adyacente de Estación Cadetes de Chile es Estación Pudahuel
Est",0,"0
```",0.017391304347826087,0
latam,Categoría principal del tema de Ejército Unido Libertador de Chile es,Categoría:Ejército Unido Libertador de Chile,": Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ejército
Categoría principal del tema de Ejército Unido Libertador de Chile es: Ej",0,"0
```",0.07017543859649122,0
latam,Ciudad asociada de Chile es,Buenos Aires,"una categoría de localidades que se encuentra en el país sudamericano de Chile. Estas ciudades se encuentran bajo la jurisdicción de una comuna y no son capital de una provincia. Las ciudades asociadas son: 

*  La Calera
*  La Cruz
*  Linares
*  Los Ángeles
*  Los Árboles
*  Los Álamos
*  Los Andes
*  Los Ángeles
*  Los Vilos
*  Navidad
*  Panguipulli
*  Parral
*  Penco
*  Pichidangui
*  Pichilemu
*  Pitrufquén
*  Puerto Montt
*  Puerto Varas
*  Quilpué
*  Quillota
*  Rancagua
*  Rengo
*  San Felipe
*  San",0,"0
```",0.0,0
latam,Situado en la entidad territorial administrativa de Chile es,Buenos Aires,"una ciudad, capital del país. Santiago es la ciudad más poblada de Chile y la segunda ciudad más poblada de América Latina, después de São Paulo. Es la capital de la región Metropolitana de Santiago y la sede del gobierno y la administración pública del país.
La ciudad tiene una población de 5.200.000 habitantes en la zona metropolitana, según el censo del año 2017. La ciudad es el centro político, económico, cultural y financiero del país, siendo la sede de la Corte Suprema, la Cámara de Diputados, el Senado, el Poder Ejecutivo, el Banco Central, la Bolsa de Comercio, la Bolsa de Valores de Santiago y la Bolsa de Comercio de Santiago.
La ciudad tiene un clima mediterráneo, con veranos calurosos y secos, e inviernos frescos y hú",0,"0
```",0.0,0
latam,Situado en la entidad territorial administrativa de Plaza República de Chile es,Buenos Aires,"un barrio que se ubica en el municipio de la ciudad de Mérida, capital del estado Mérida, Venezuela. La zona tiene una gran variedad de edificios y lugares de interés, como el Parque de las Américas, el Parque Central, el Teatro de la Esmeralda, el Museo de Arte Moderno de Mérida, la Catedral de Mérida, entre otros. Además, cuenta con una gran cantidad de tiendas, restaurantes, bares y otros servicios para satisfacer las necesidades de sus habitantes y visitantes. En cuanto a la seguridad, el barrio cuenta con un buen número de policías y cámaras de seguridad para garantizar la tranquilidad de la zona.
¿Dónde está el barrio Plaza República de Chile?
El barrio Plaza República de Chile se encuentra en la ciudad de Mérida, capital del estado Mérida, Venezuela",0,"0

        Prompt",0.0,0
latam,Categoría en Commons de Plaza República de Chile es,Plaza República de Chile (Buenos Aires),"una categoría de Wikimedia Commons que agrupa archivos multimedia relacionados con la Plaza República de Chile en Santiago de Chile.
Esta categoría incluye imágenes de la plaza, así como otros archivos multimedia relacionados con ella, como sonidos, videos, mapas, etc.
Esta categoría es una herramienta útil para los usuarios de Wikimedia Commons y otros proyectos de Wikimedia que buscan acceder a contenido relacionado con la Plaza República de Chile. También puede ser útil para los usuarios que buscan información sobre la historia, la cultura y la arquitectura de la plaza.
Esta categoría es parte de la infraestructura de Wikimedia Commons, que permite a los usuarios buscar y acceder a contenido multimedia relacionado con temas específicos, como la Plaza República de Chile.
Esta categoría está relacionada con otros temas de Wikimedia Commons, como la geografía, la historia, la cultura y la arquitectura de Chile y de Santiago de Chile.",0,"""""""

Assistant: 0",0.051948051948051945,0
latam,Situado en la entidad territorial administrativa de Biblioteca República de Chile es,Provincia de San Luis,"un centro cultural que ofrece servicios de préstamo de libros, acceso a Internet y espacios para la lectura.
Biblioteca República de Chile, biblioteca pública, centro cultural, servicios de préstamo de libros, acceso a Internet, espacios para la lectura, entidad territorial administrativa.
Biblioteca República de Chile es un centro cultural ubicado en la entidad territorial administrativa de la misma denominación. Su objetivo principal es ofrecer servicios de información y educación a la comunidad a través de una variedad de recursos y actividades.
Entre los servicios que ofrece esta biblioteca se encuentran:
1. Servicios de préstamo de libros: La biblioteca ofrece un amplio catálogo de libros, revistas y otros materiales para préstamo, lo que permite a los usuarios acceder a una gran cantidad de información y conocimientos.
2. Acceso a Internet: La biblioteca proporciona acceso a Internet, lo que facilita a",0,"0
```",0.013986013986013986,0
latam,Situado en la dirección postal de Biblioteca República de Chile es,Avda Fuerza Aérea 3051,"un edificio que se encuentra en el sector de La Pintana, comuna de La Pintana, en la Región Metropolitana de Santiago, Chile.
Biblioteca República de Chile
Situado en la dirección postal de Biblioteca República de Chile es un edificio que se encuentra en el sector de La Pintana, comuna de La Pintana, en la Región Metropolitana de Santiago, Chile.
La Biblioteca República de Chile es un edificio que se encuentra en el sector de La Pintana, comuna de La Pintana, en la Región Metropolitana de Santiago, Chile.
La biblioteca es una institución pública que ofrece acceso a una amplia colección de libros, revistas, periódicos, y otros materiales de información, así como servicios de asesoramiento y apoyo a la lectura y el aprendizaje.
El edificio de la biblioteca",0,"0

        Prompt",0.0,0
latam,Categoría en Commons de Chile es,"Calle Chile, Buenos Aires","una categoría en el sitio de Wikimedia Commons que se utiliza para almacenar y organizar archivos multimedia relacionados con Chile. Esta categoría es una herramienta valiosa para los usuarios que buscan contenido relacionado con Chile, ya sea para uso personal o para proyectos de investigación y educación.
La categoría de Commons de Chile puede contener una amplia variedad de tipos de archivos, incluyendo imágenes, videos, audios y otros formatos de archivo. Estos archivos pueden ser proporcionados por usuarios de la comunidad de Wikimedia, así como por otros proveedores de contenido. La categoría se utiliza para organizar y hacer accesible este contenido relacionado con Chile, facilitando la búsqueda y el uso de información precisa y confiable.
Algunos ejemplos de contenido que podrían estar incluidos en la categoría de Commons de Chile son:
- Imágenes de paisajes naturales de Chile, como la Cordillera de los Andes o las",0,playas costeras.,0.013422818791946308,0
latam,Ejemplo de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,Colegio de la Preciosa Sangre,":
```
{
  ""@context"": ""https://schema.org"",
  ""identifier"": {
    ""@type"": ""PropertyValue"",
    ""propertyID"": ""http://dbpedia.org/ontology/identifier"",
    ""value"": ""http://www.enci.cl/colegio/12345"",
    ""name"": ""Código del Colegio""
  },
  ""name"": ""Colegio de las Naciones Unidas"",
  ""url"": ""http://www.enci.cl/colegio/12345""
}
```

En este ejemplo, la propiedad `identifier` tiene un valor `http://www.enci.cl/colegio/12345` y un nombre `Código del Colegio`. La propiedad `name` tiene el valor `Colegio de las Naciones Unidas` y la propiedad `url` tiene el valor `http://www.enci.cl/colegio/12345`.

La propiedad `identifier` es una propiedad de tipo `PropertyValue` que tiene",0,"un `propertyID`,",0.08333333333333333,0
latam,Ejemplo de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,Colegio Nuestra Señora de Andacollo,"una colección de datos en formato CSV que se puede importar a cualquier sistema de base de datos o a una hoja de cálculo como Microsoft Excel. Los datos incluyen información sobre los colegios en Chile, como el nombre del colegio, el tipo de colegio, la región, la comuna, la dirección, el correo electrónico y el teléfono.
```
""nombre"",""tipo"",""región"",""comuna"",""dirección"",""correo electrónico"",""teléfono""
""Colegio San Francisco de Asís"",""Público"",""Región de Valparaíso"",""Valparaíso"",""Calle 123, Valparaíso"",""info@colegiosanfrancisco.cl"",""+56 32 1234567""
""Colegio San José"",""Privado"",""Región Metropolitana"",""Santiago"",""Calle 456, Santiago"",""info@colegiosanjose.cl"",""+56 22 7654321",0,"0

El ejemplo",0.048192771084337345,0
latam,Restricción de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,restricción de valor único,"igual a ""Educación en Chile""
La propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es igual a ""Educación en Chile"". (es)
The Wikidata property identifier of schools of the Ministry of Education of Chile is equal to ""Education in Chile"". (en)",0,"0

Assistant:",0.04,0
latam,Restricción de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,restricción de valor singular,"propiedad de la República de Chile.
Wikidata: Property restriction of Wikidata identifier of Chilean Ministry of Education schools is owned by the Republic of Chile.
Wikidata: Restriction de propiedad de identificador de colegios del Ministerio de Educación de Chile es propiedad de la República de Chile.
Wikidata: Restrictie de proprietate a identificatorului de licee al Ministerului Educației din Chile este proprietate a Republicii Chile.
Wikidata: Restrictie de proprietate a identificatorului de licee al Ministerului Educației din Chile este proprietate a Republicii Chile.
Wikidata: Restrictie de proprietate a identificatorului de licee al Ministerului Educației din Chile este proprietate a Republicii Chile.
Wikidata: Restrictie de proprietate a identificatorului de licee al Ministerului Educației din Chile este proprietate a Republicii",0,"""""""
    0",0.01652892561983471,0
latam,Restricción de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,restricción de formato,"de tipo ""restringido"".
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de Wikidata.
Esta propiedad está restringida para todos los usuarios de",0,"0

    Rel",0.013793103448275864,0
latam,Restricción de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,restricción de tipo de entidad permitido,": P355
Descripción de Wikidata: Identificador de colegios del Ministerio de Educación de Chile
P355 - Identificador de colegios del Ministerio de Educación de Chile
El P355 es un identificador utilizado por el Ministerio de Educación de Chile para identificar colegios en Chile. Es un código único que se asigna a cada colegio en el país, y se utiliza para realizar diversas funciones, como la gestión de datos, la supervisión y la evaluación de la educación en Chile. El P355 se utiliza principalmente en el contexto de la educación pública en Chile, y se considera un identificador importante para la identificación y la clasificación de los colegios en el país.
El P355 se utiliza en diversas plataformas y sistemas, como el Sistema de Información de Educación (SIE) del Ministerio de Educación, que es una base de datos que almacena información sobre los colegios",0,"0
    """"""",0.027210884353741496,0
latam,Restricción de propiedad de Wikidata de identificador de colegios del Ministerio de Educación de Chile es,campo de aplicación,"""No es privada""
Esta propiedad tiene un valor de restricción de propiedad ""No es privada"" en Wikidata. Esto significa que el contenido asociado con esta propiedad no está protegido por derechos de autor y puede ser utilizado libremente sin restricciones.
Identificador de colegios del Ministerio de Educación de Chile
El identificador de colegios del Ministerio de Educación de Chile es un código único asignado a cada colegio en Chile por el Ministerio de Educación. Este código se utiliza para identificar y registrar a los colegios en el sistema educativo nacional.
El identificador de colegios del Ministerio de Educación de Chile es un número de 7 dígitos que se compone de dos partes: el código regional y el código del colegio. El código regional es un número de 2 dígitos que indica la región donde se encuentra el colegio, mientras que el código del colegio es un número",0,"0
```",0.01333333333333333,0
latam,Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es,"Más información, mejor educación","el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación de Chile es el siguiente:
Valor «­­afirmado en» aplicable de identificador de colegios del Ministerio de Educación",0,"0

        El",0.016666666666666666,0
latam,Ejemplo de propiedad de Wikidata de número de catálogo de la Biblioteca Nacional de Chile es,El Marino,"P734
P734 ( propiedad de Wikidata )
Wikidata:Property:P734
La propiedad P734 ( número de catálogo de la Biblioteca Nacional de Chile ) es una propiedad de Wikidata que se utiliza para almacenar el número de catálogo de un item en la Biblioteca Nacional de Chile .
Esta propiedad se utiliza para almacenar información sobre los libros, artículos y otros materiales que se encuentran en la Biblioteca Nacional de Chile. El número de catálogo es un identificador único que se asigna a cada item en la biblioteca, y se utiliza para localizar y acceder a los materiales.
Ejemplos de items en Wikidata que utilizan esta propiedad:
Q123456 (libro de un autor chileno) - P734: ""1234567890""
Q789012 (artículo de una revista chilena) - P734: ""9876543210""
Q345678 (obra de",0,"0
```",0.01652892561983471,0
latam,Propiedad relacionada de número de catálogo de la Biblioteca Nacional de Chile es,identificador CCAB,"de 2013.
The 2013 Chilean general election was held on November 17, 2013. The election was for President of Chile, members of the Chamber of Deputies, and members of the Senate.
The election was the first to be held under the 1980 Constitution, which allows for a second round of voting if no candidate receives more than 50% of the vote in the first round. However, in the 2013 election, the second round was not necessary, as Michelle Bachelet won the first round with 46.7% of the vote, and her closest competitor, Evelyn Matthei, received 29.6% of the vote. Bachelet was the candidate of the New Majority coalition, which includes the Socialist Party, the Party for Democracy, and the Christian Democracy. Matthei was the candidate of the Alliance for Chile coalition, which includes the National Renewal and the Independent Democratic Union.
Bachelet won the second",0,"0
     ```",0.0,0
