prompt,ground_truth,prediction,region,f1_score,substring_accuracy,judge_score
Identificador de Brockhaus Enzyklopädie en línea de Provincia de Córdoba es,cordoba-60,":
A. 10027643
B.",latam,0.0,0,0.0
Visuotin lietuvi enciklopedija ID de Provincia de Córdoba es,cordoba,"una provincia de España, en la comunidad autónoma de Andaluc",latam,0.0,0,0.0
Descrito en la fuente de Provincia de Córdoba es,Encyclopædia Britannica (11ª edición),"un edificio de estilo neogótico, construido en el sig",latam,0.0,0,0.0
Identificador de la Gran Enciclopedia Catalana de Provincia de Córdoba es,cordoba-3,"el 13027, que le da un lugar en el",latam,0.0,0,0.0
Identificador WorldCat Entities de Provincia de Córdoba es,E39PCjMHcDDY9cXJbDDBQrD44q,": 238107734
Identificador World",latam,0.0,0,0.0
Nombre de usuario de Twitter (X) de Provincia de Córdoba es,gobdecordoba,":

El nombre de usuario de Twitter (X) de la Provincia de",latam,0.0,0,0.0
Identificador en Facebook de Provincia de Córdoba es,gobdecordoba,10000000442801,latam,0.0,0,0.0
Identificador name-suggestion-index de Provincia de Córdoba es,provinciadecordoba-c8f652,"incorrecto, debería ser ""provincia-de-cordoba"" o """,latam,0.0,0,0.0
Nombre en la lengua nativa de Provincia de Córdoba es,Provincia de Córdoba,"""Cordoba"", pero en la lengua de los colonos,",latam,0.18181818181818182,0,0.0
Bandera de Provincia de Córdoba es,Bandera de la Provincia de Córdoba (Argentina),"el título de una canción del cantautor argentino
**Feder",latam,0.125,0,0.0
Escudo de armas de Provincia de Córdoba es,Escudo de la provincia de Córdoba (Argentina),el escudo de armas que representaba a la Provincia de Có,latam,0.5555555555555556,0,0.0
Categoría en Commons de Observatorio Astronómico de Córdoba es,Observatorio Astronómico de Córdoba,una categoría en la que se pueden subir imágenes relacionadas con el Observ,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Observatorio Astronómico de Córdoba es,Provincia de Córdoba,un observatorio astronómico que se encuentra en la ciudad de Có,latam,0.14285714285714288,0,0.0
Operador de Observatorio Astronómico de Córdoba es,Universidad Nacional de Córdoba,el nombre del proyecto de investigación que se lleva a cabo en la Universidad,latam,0.22222222222222224,0,0.0
Ubicación de Observatorio Astronómico de Córdoba es,Provincia de Córdoba,":
Seleccione una:

a. Avenida Paseo de la República,",latam,0.18181818181818182,0,0.0
Compuesto por de Observatorio Astronómico de Córdoba es,Estación Terrena Bosque Alegre,"un sistema de observación astronómica, que se encuentra ubicado",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Manzana Jesuítica y Estancias de Córdoba es,Córdoba,"un municipio de la región Caribe, en el departamento de Córd",latam,0.0,0,0.0
Estatus patrimonial de Manzana Jesuítica y Estancias de Córdoba es,Patrimonio de la Humanidad,"una obra que se publica por primera vez, con una introducción y",latam,0.0,0,0.0
Orden religiosa de Manzana Jesuítica y Estancias de Córdoba es,Compañía de Jesús,una orden religiosa fundada en el siglo XVII por el fra,latam,0.0,0,0.0
Compuesto por de Manzana Jesuítica y Estancias de Córdoba es,Museo Nacional Estancia Jesuítica de Alta Gracia y Casa del Virrey Liniers,"el
**Hotel Rural Las Estancias**. Está ubicado a",latam,0.0,0,0.0
Compuesto por de Manzana Jesuítica y Estancias de Córdoba es,Estancia Jesús María-Iglesia y Convento de San Isidro,un conjunto de 16 casas coloniales que se encuentra en el,latam,0.10526315789473685,0,0.0
Compuesto por de Manzana Jesuítica y Estancias de Córdoba es,Estancia Caroya,"una empresa dedicada a la producción y comercialización de frutas, h",latam,0.0,0,0.0
Compuesto por de Manzana Jesuítica y Estancias de Córdoba es,Estancia Jesuítica La Candelaria,"una empresa de
**producción de frutas** que se encuentra en",latam,0.0,0,0.0
Liga de Talleres de Córdoba es,Primera División de Argentina,un torneo de fútbol argentino de la ciudad de Có,latam,0.14285714285714288,0,0.0
Entrenador de Talleres de Córdoba es,Pablo Guiñazú,"un puesto que se encuentra vacante desde el 2018,",latam,0.0,0,0.0
Categoría en Commons de Talleres de Córdoba es,"Club Atlético Talleres (Córdoba, Argentina)",un espacio de colaboración donde se pueden compartir recursos educativos digitales en,latam,0.0,0,0.0
Categoría principal del tema de Talleres de Córdoba es,Categoría:Club Atlético Talleres (Córdoba),"la de la educación, que es el eje central de la acción del",latam,0.0,0,0.0
Ubicación de la sede de Talleres de Córdoba es,Córdoba,"en la localidad de Córdoba, en la provincia de Córd",latam,0.18181818181818182,1,0.0
Nombre de usuario de Twitter (X) de Talleres de Córdoba es,CATalleresdecba,TALLERES. El del Club Atlético River Plate es River.,latam,0.0,0,0.0
Color oficial de Talleres de Córdoba es,blanco,"el rojo, ¿verdad? Sí, es rojo.",latam,0.0,0,0.0
Categoría para miembros de un equipo de Talleres de Córdoba es,Categoría:Futbolistas del Club Atlético Talleres (Córdoba),una app que permite organizar y gestionar eventos de fútbol,latam,0.0,0,0.0
Categoría para miembros de un equipo de Talleres de Córdoba es,Categoría:Futbolistas de las inferiores del Club Atlético Talleres (Córdoba),una aplicación web que permite crear categorías para los miembros del equipo.,latam,0.09523809523809525,0,0.0
Patrocinador de Talleres de Córdoba es,Banco Industrial y Comercial de China Limited,"una marca de ropa de vestir, de estilo clásico,",latam,0.125,0,0.0
Logotipo de Talleres de Córdoba es,Escudo Talleres 2015.svg,"una marca que se encuentra en la región de Córdoba, Argentina,",latam,0.0,0,0.0
Compuesto por de Talleres de Córdoba es,Talleres de Córdoba,"un
**grupo de trabajo** que se forma para llevar a cabo proyectos",latam,0.13333333333333333,0,0.0
Idioma de la obra o del nombre de La Mañana de Córdoba es,español,un periódico de circulación provincial en la provincia de Córd,latam,0.0,0,0.0
Logotipo de La Mañana de Córdoba es,Isologo diario La Mañana de Córdoba 2010.svg,"un periódico de Córdoba, Argentina. El periódico",latam,0.2857142857142857,0,0.0
Ubicación de la sede de La Mañana de Córdoba es,Córdoba,"en la Avenida Córdoba, 144, San Is",latam,0.25,1,0.0
Nombre de usuario de Twitter (X) de La Mañana de Córdoba es,lmcordoba,@lamanancha. El perfil oficial de La Mañana de Có,latam,0.0,0,0.0
Categoría principal del tema de Arquidiócesis de Córdoba es,Categoría:Arquidiócesis de Córdoba,el **Culto religioso**. La arquidióces,latam,0.0,0,0.0
Mapa de localización de Arquidiócesis de Córdoba es,Arquidiócesis de Córdoba.svg,el mapa de la región que comprende la Arquidiócesis,latam,0.3333333333333333,0,0.0
Ubicación de la sede de Arquidiócesis de Córdoba es,Córdoba,"en la calle San Agustín, 31, en el dist",latam,0.0,0,0.0
Comparte fronteras con de Arquidiócesis de Córdoba es,diócesis de Cruz del Eje,"la arquidiócesis de Córdoba, en Argentina,",latam,0.1818181818181818,0,0.0
Comparte fronteras con de Arquidiócesis de Córdoba es,Prelatura de Deán Funes,una de las opciones de respuesta en la pregunta sobre la ubicación de la,latam,0.11111111111111112,0,0.0
Comparte fronteras con de Arquidiócesis de Córdoba es,diócesis de San Francisco,la frase que aparece en el mapa de la iglesia en la web,latam,0.11764705882352941,0,0.0
Comparte fronteras con de Arquidiócesis de Córdoba es,diócesis de Villa María,"la Arquidiócesis de Santa Fe, y con la Ar",latam,0.15384615384615383,0,0.0
Imagen de Arquidiócesis de Córdoba es,Catedral de Córdoba (Argentina) 2010-07-26.jpg,el nombre del proyecto que ha presentado la Arquidiócesis,latam,0.0,0,0.0
Idioma usado de Arquidiócesis de Córdoba es,español,"el castellano, el catalán y el inglés. El idioma",latam,0.0,0,0.0
Catedral de Arquidiócesis de Córdoba es,Catedral de Córdoba (Argentina),un templo religioso católico que se encuentra ubicado en la,latam,0.0,0,0.0
Reemplaza a de Arquidiócesis de Córdoba es,diócesis de Córdoba del Tucumán,un libro que contiene la historia de la Arquidiócesis de,latam,0.13333333333333333,0,0.0
Cargo ocupado por el dirigente de Arquidiócesis de Córdoba es,Arzobispo de Córdoba,una de las posiciones más prestigiosas en el seno de,latam,0.15384615384615383,0,0.0
Operador de Tren metropolitano de Córdoba es,Ferrocentral,una empresa que se dedica a la operación del metro de Córd,latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Tren metropolitano de Córdoba es,Córdoba,un servicio de transporte urbano y suburbano que conecta la capital de,latam,0.0,0,0.0
Propiedad de de Tren metropolitano de Córdoba es,Trenes Argentinos Operaciones,"el sistema de transporte urbano de la ciudad de Córdoba, Argentina",latam,0.0,0,0.0
Categoría en Commons de Universidad Nacional de Córdoba es,Universidad Nacional de Córdoba,"el sitio web oficial de la Universidad Nacional de Córdoba (UNC),",latam,0.5333333333333333,1,0.0
Categoría principal del tema de Universidad Nacional de Córdoba es,Categoría:Universidad Nacional de Córdoba,: Ciencias Sociales y Humanidades. La categoría secundaria es,latam,0.0,0,0.0
Orden religiosa de Universidad Nacional de Córdoba es,Compañía de Jesús,un grupo de personas que se dedican a la investigación científica y tecn,latam,0.125,0,0.0
Situado en la entidad territorial administrativa de Universidad Nacional de Córdoba es,Córdoba,"una institución de educación superior pública, con presencia en el interior del",latam,0.0,0,0.0
Categoría para las personas que estudiaron en esta institución de Universidad Nacional de Córdoba es,Categoría:Alumnado de la Universidad Nacional de Córdoba,la opción más alta en el área de ciencias sociales y humanidades.,latam,0.2105263157894737,0,0.0
Categoría para empleados de la organización de Universidad Nacional de Córdoba es,Categoría:Profesores de la Universidad Nacional de Córdoba,una categoría de empleo en la que se clasifica a los empleados,latam,0.2105263157894737,0,0.0
Filial de Universidad Nacional de Córdoba es,Instituto de Investigaciones en Físicoquímica de Córdoba,"una escuela de arte de Córdoba, Argentina, que se encuentra",latam,0.3529411764705882,0,0.0
Identificador de clasificación mundial de universidades Quacquarelli Symonds de Universidad Nacional de Córdoba es,universidad-nacional-de-cordoba-unc,":
La Universidad Nacional de Córdoba (UNC) está clasificada",latam,0.0,0,0.0
Fundador de Universidad Nacional de Córdoba es,Compañía de Jesús,"el doctor en filosofía, matemáticas y derecho, n",latam,0.0,0,0.0
Identificador en Facebook de Universidad Nacional de Córdoba es,universidad.nacional.de.cordoba.oficial,"""unco.edu.ar"" pero en Facebook aparece como ""unco",latam,0.0,0,0.0
Nombre en la lengua nativa de Universidad Nacional de Córdoba es,Universidad Nacional de Córdoba,"""Universidad Nacional de Córdoba"", y en la lengua de",latam,0.6153846153846153,1,0.0
Compuesto por de Universidad Nacional de Córdoba es,"Facultad de Arquitectura, Urbanismo y Diseño (UNC)","un gran equipo de investigación en el área de la salud, el bienestar",latam,0.1,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Artes (UNC),"un
**compuesto por** es un preposicional que se utiliza",latam,0.0,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias Agropecuarias (UNC),el primer equipo de fútbol de la ciudad de Córdoba,latam,0.13333333333333333,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias de la Comunicación (UNC),"el principal centro educativo de la región, con más de 40",latam,0.33333333333333326,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias Económicas (UNC),"el más antiguo de la Argentina, con una historia de más de",latam,0.11764705882352941,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,"Facultad de Ciencias Exactas, Físicas y Naturales (UNC)",una institución educativa con más de 150 años de historia,latam,0.11111111111111112,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias Médicas (UNC),un instituto de investigación y desarrollo que se enfoca en el estudio de,latam,0.1111111111111111,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias Químicas (UNC),el mejor del mundo. ¿Cuál es la Universidad Nacional de Córd,latam,0.12500000000000003,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Ciencias Sociales (UNC),un equipo de investigación multidisciplinario que se centra en la,latam,0.13333333333333333,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Derecho (UNC),"una universidad pública de Argentina, ubicada en la capital de la provincia",latam,0.125,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Filosofía y Humanidades (UNC),"el primer paso para poder acceder a un curso de master en derecho,",latam,0.10526315789473684,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Lenguas (UNC),un grupo de investigadores que trabajan en la investigación científica sobre el,latam,0.125,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,"Facultad de Matemática, Astronomía y Física (UNC)","un instituto de investigación en la Argentina, con sede en la Universidad Nacional",latam,0.1,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Odontología (UNC),el mejor en el concurso de ciencias y tecnología 201,latam,0.14285714285714288,0,0.0
Compuesto por de Universidad Nacional de Córdoba es,Facultad de Psicología (UNC),"un instituto de investigación de alta categoría, con el que se ha desarroll",latam,0.11764705882352941,0,0.0
Logotipo de Universidad Nacional de Córdoba es,Unc univ nac cordoba textlogo.png,el que se muestra en el siguiente enlace: http://www.unic,latam,0.0,0,0.0
Categoría principal del tema de Universidad Católica de Córdoba es,Categoría:Universidad Católica de Córdoba,"A. Educación
B. Ciencia
C. Salud",latam,0.0,0,0.0
Ubicación de la sede de Universidad Católica de Córdoba es,Córdoba,"en la ciudad de Córdoba, en el barrio de San Is",latam,0.16666666666666669,1,0.0
Situado en la entidad territorial administrativa de Universidad Católica de Córdoba es,Córdoba,un instituto de educación superior con amplia trayectoria y reconocimiento,latam,0.0,0,0.0
Identificador Crunchbase de una organización de Universidad Católica de Córdoba es,universidad-católica-de-córdoba,": UC Córdoba. ¿Es correcto?

El identificador Crunch",latam,0.0,0,0.0
Continente de Sierras de Córdoba es,América del Sur,un continente en el que se basa la teoría de la,latam,0.0,0,0.0
Material empleado de Sierras de Córdoba es,roca metamórfica,una empresa dedicada a la producción y comercialización de materiales de construcción,latam,0.0,0,0.0
Imagen de Sierras de Córdoba es,Sierras de Córdoba cerca de Nono 2009-11.jpg,"una empresa que ofrece servicios de diseño y desarrollo de páginas web, diseño",latam,0.2,0,0.0
Situado en la entidad territorial administrativa de Sierras de Córdoba es,Provincia de Córdoba,un municipio que pertenece a la subregión de la C,latam,0.15384615384615383,0,0.0
Situado en la entidad territorial administrativa de Sierras de Córdoba es,Provincia de San Luis,"el municipio de La Venta, el cual pertenece a la",latam,0.14285714285714288,0,0.0
Categoría en Commons de Sierras de Córdoba es,Sierras de Córdoba,"una categoría en el repositorio de medios de Wikimedia, Commons, que agr",latam,0.13333333333333333,0,0.0
Identificador de la Gran Enciclopedia Catalana de Sierras de Córdoba es,serralada-de-cordoba,: 283678. El texto que se va a,latam,0.0,0,0.0
Categoría en Commons de Subte de Córdoba es,Córdoba Metro,"una categoría en el repositorio de medios de Wikimedia, Commons, que contiene",latam,0.0,0,0.0
Situado en la entidad territorial administrativa de Subte de Córdoba es,Córdoba,"un edificio de 5 plantas, con 300 metros",latam,0.0,0,0.0
Estado de uso de Subte de Córdoba es,cancelada,un tipo de documento en PDF que puede ser usado para diferentes propósitos,latam,0.0,0,0.0
Aplica a la jurisdicción de Gobernador de la Provincia de Córdoba es,Provincia de Córdoba,el poder del gobernador para hacer aplicar las leyes federa,latam,0.0,0,0.0
Subclase de de Gobernador de la Provincia de Córdoba es,gobernador de provincia argentina,el cargo político que ostenta el gobernador de la Provincia de,latam,0.39999999999999997,0,0.0
Título de Acta médica de Córdoba es,Acta medica,el nombre del periódico médico que se edita en Córdoba,latam,0.0,0,0.0
Idioma de la obra o del nombre de Acta médica de Córdoba es,español,":
La obra ""Acta médica de Córdoba"" está escrita",latam,0.0,0,0.0
Deporte de Club Universitario de Córdoba es,fútbol,"el fútbol, y su equipo profesional es el Club Universit",latam,0.18181818181818182,1,0.0
Deporte de Club Universitario de Córdoba es,baloncesto,el fútbol. El club fue fundado en 19,latam,0.0,0,0.0
Deporte de Club Universitario de Córdoba es,natación,"el fútbol, la cancha de fútbol es",latam,0.0,0,0.0
Liga de Club Universitario de Córdoba es,Liga Cordobesa de Fútbol,"una liga de fútbol de primera división de Argentina,",latam,0.46153846153846156,0,0.0
Liga de Club Universitario de Córdoba es,Torneo de Córdoba,"un club de fútbol argentino, que juega en la",latam,0.16666666666666666,0,0.0
Ubicación de Club Universitario de Córdoba es,Córdoba,Ubicación del Club Universitario de Córdoba es,latam,0.25,1,0.0
Color de Club Universitario de Córdoba es,blanco,: El Club Universitario de Córdoba es un equipo de f,latam,0.0,0,0.0
Afiliación de Club Universitario de Córdoba es,Unión Cordobesa de Rugby,una institución de educación superior privada ubicada en la ciudad de Có,latam,0.125,0,0.0
Imagen de Cabildo de la Ciudad de Córdoba es,"Cabildo de Córdoba, Argentina.jpg","un proyecto de investigación, desarrollo e innovación (I+D+i)",latam,0.16666666666666666,0,0.0
Estatus patrimonial de Cabildo de la Ciudad de Córdoba es,Monumento histórico nacional de Argentina,un tema que ha sido de interés para el Ayuntamiento de Córd,latam,0.11764705882352941,0,0.0
Situado en la entidad territorial administrativa de Cabildo de la Ciudad de Córdoba es,Córdoba,"una de las más importantes y antiguas de la región, con una",latam,0.0,0,0.0
Situado en la dirección postal de Cabildo de la Ciudad de Córdoba es,Independencia 34,"el edificio más emblemático de la ciudad, el Palacio de la",latam,0.0,0,0.0
ID Atlas Obscura de Cabildo de la Ciudad de Córdoba es,cabildo-de-cordoba,"un proyecto de investigación artística que busca explorar, desde el ámbito de",latam,0.0,0,0.0
Ubicación de ANIMA - Festival Internacional de Animación de Córdoba es,Córdoba,"un festival de animación de Córdoba, España, organizado por",latam,0.19999999999999998,1,0.0
Imagen de mapa de distribución de un taxón de Templo de Córdoba es,Córdoba Argentina Temple map.jpg,"un error, no es un taxón, es un lugar. Por lo",latam,0.0,0,0.0
Religión de Templo de Córdoba es,La Iglesia de Jesucristo de los Santos de los Últimos Días,una religión inventada por el usuario. Puede ser un sistema de,latam,0.09090909090909091,0,0.0
Ubicación de la sede de Policía de la Provincia de Córdoba es,Córdoba,"en el barrio de San José, en la ciudad de Córdoba",latam,0.16666666666666669,1,0.0
Situado en la entidad territorial administrativa de Policía de la Provincia de Córdoba es,Córdoba,"el municipio de Almaguer, con un área de 89",latam,0.0,0,0.0
Categoría en Commons de Policía de la Provincia de Córdoba es,Córdoba Provincial Police,un grupo de archivos que se encuentra en la categoría de Policía de la,latam,0.0,0,0.0
Identificador name-suggestion-index de Policía de la Provincia de Córdoba es,policiadelaprovinciadecordoba-ed1bd8,"incorrecto
El identificador **name-suggestion-index** que mencion",latam,0.0,0,0.0
Identificador en Facebook de Policía de la Provincia de Córdoba es,PoliciaCordobaArgentina,el siguiente: 10006385707,latam,0.0,0,0.0
Identificador de usuario Flickr de Policía de la Provincia de Córdoba es,policiacordoba,"227356367
Policía de",latam,0.0,0,0.0
Nombre de usuario de Instagram de Policía de la Provincia de Córdoba es,policiacbaof,"""policia.cba"" y está conectado a la cuenta oficial",latam,0.0,0,0.0
Subclase de de interventor federal de facto en la provincia de Córdoba es,gobernador,la que se encarga de controlar y supervisar el cumplimiento,latam,0.0,0,0.0
Aplica a la jurisdicción de interventor federal de facto en la provincia de Córdoba es,Provincia de Córdoba,la misma que la de la interventora federal de facto en la provincia,latam,0.25,0,0.0
Lista de de interventor federal de facto en la provincia de Córdoba es,gobernador,un listado de los interventores federales de facto de la,latam,0.0,0,0.0
Identificador Last.fm de Los 4 de Córdoba es,Los 4 de Córdoba,12814132. Puedes ver la,latam,0.0,0,0.0
Lugar de formación de Los 4 de Córdoba es,Córdoba,un club de fútbol argentino de la ciudad de Córd,latam,0.0,0,0.0
Imagen de Los 4 de Córdoba es,Los 4 de Córdoba.jpg,"una marca de moda urbana que nace en Córdoba, Argentina",latam,0.14285714285714288,0,0.0
Identificador en Facebook de Los 4 de Córdoba es,Los-4-de-Cordoba-117057368361164,"4deCordoba
En la actualidad, el club está",latam,0.0,0,0.0
Imagen de Red de Accesos de la Ciudad de Córdoba es,Mancha urbana de cordoba con avenidas y trenes.svg,"un proyecto de investigación y documentación que pretende recopilar, catalog",latam,0.22222222222222224,0,0.0
Situado en la entidad territorial administrativa de Red de Accesos de la Ciudad de Córdoba es,Córdoba,"un centro de investigación, desarrollo e innovación, con vocación de excel",latam,0.0,0,0.0
Subclase de de demografía de la ciudad de Córdoba es,demografía de Argentina,"la que se dedica al estudio de la población urbana, es decir",latam,0.13333333333333333,0,0.0
Ubicación de demografía de la ciudad de Córdoba es,Córdoba,"una ciudad muy importante en el mundo hispano, y también en el",latam,0.0,0,0.0
Faceta de de demografía de la ciudad de Córdoba es,Córdoba,el siguiente: el 36% de la población vive en zonas,latam,0.0,0,0.0
Imagen de Arco de Córdoba es,Arco de Córdoba 2009-12-02.jpg,"un proyecto que se desarrolló en 2001, en el",latam,0.0,0,0.0
Vista nocturna de Arco de Córdoba es,Arco de Córdoba 2007-11-16.jpg,"una obra de arte de la artista española Ana Mena, que",latam,0.13333333333333333,0,0.0
Situado en la entidad territorial administrativa de Arco de Córdoba es,Córdoba,"una localidad de población muy pequeña, es un lugar con un clima",latam,0.0,0,0.0
